gene_id	Neu3h_R1
ENSG00000235090.1	0.115750521
ENSG00000235106.5	0.409698427
ENSG00000235109.4	1.399583636
ENSG00000235110.5	0.044400153
ENSG00000235117.2	0.551763177
ENSG00000235119.1	0.587951722
ENSG00000235137.2	0.306327872
ENSG00000235141.1	0.039072058
ENSG00000235165.2	0.009513509
ENSG00000235173.3	4.514705778
ENSG00000235174.1	0.167723633
ENSG00000235183.3	7.107734535
ENSG00000235192.1	0.578613088
ENSG00000235194.5	6.209987939
ENSG00000235207.1	0.149763685
ENSG00000235215.2	0.000344376
ENSG00000235225.1	1.545886373
ENSG00000235232.1	0.096030462
ENSG00000235236.1	0.139320153
ENSG00000235245.1	0.703948377
ENSG00000235251.2	0.492491143
ENSG00000235253.1	0.240423308
ENSG00000235261.1	1.319464193
ENSG00000235272.1	1.49322501
ENSG00000235282.3	0.4123278
ENSG00000235294.1	0.039843121
ENSG00000235297.3	19.18649862
ENSG00000235298.1	0.324423994
ENSG00000235313.1	0.075339575
ENSG00000235315.2	1.850057009
ENSG00000235316.1	0.409361937
ENSG00000235328.1	0.09580654
ENSG00000235333.3	1.805600019
ENSG00000235349.1	0.010432958
ENSG00000235354.1	4.327711926
ENSG00000235363.1	9.871592705
ENSG00000235369.1	0.49933844
ENSG00000235371.1	0.124665842
ENSG00000235374.2	0.049347316
ENSG00000235377.1	0.129859585
ENSG00000235385.1	0.025287682
ENSG00000235400.1	0.450909553
ENSG00000235408.3	0.017318717
ENSG00000235411.1	1.317691302
ENSG00000235423.5	0.150938535
ENSG00000235425.2	0.311644573
ENSG00000235437.4	3.885056804
ENSG00000235444.2	1.060113184
ENSG00000235445.1	0.486651558
ENSG00000235449.2	0.016766457
ENSG00000235453.4	0.517586264
ENSG00000235467.1	0.032547709
ENSG00000235469.1	0.133909209
ENSG00000235472.1	0.667046052
ENSG00000235489.4	0.355386069
ENSG00000235499.1	2.937122303
ENSG00000235512.1	0.049129763
ENSG00000235513.1	0.248345459
ENSG00000235522.3	0.013040535
ENSG00000235530.3	0.933689605
ENSG00000235531.6	0.028786696
ENSG00000235544.1	0.055971577
ENSG00000235547.3	0.295702922
ENSG00000235552.4	8.604361132
ENSG00000235554.1	0.43746818
ENSG00000235560.3	0.311482754
ENSG00000235568.3	4.405663845
ENSG00000235579.1	0.460226596
ENSG00000235581.1	0.02916081
ENSG00000235582.2	0.472135245
ENSG00000235587.2	5.400329255
ENSG00000235597.1	0.004511159
ENSG00000235602.5	0.129544655
ENSG00000235605.1	2.457528158
ENSG00000235613.2	1.19519021
ENSG00000235627.1	0.036070028
ENSG00000235635.1	0.033069946
ENSG00000235636.1	1.881214032
ENSG00000235644.1	0.235048953
ENSG00000235651.1	0.586043926
ENSG00000235652.4	0.088011283
ENSG00000235655.3	0.029963669
ENSG00000235661.2	0.015339525
ENSG00000235672.1	0.46826757
ENSG00000235673.1	0.014591663
ENSG00000235674.2	0.485181779
ENSG00000235695.1	1.216962787
ENSG00000235698.1	11.01852714
ENSG00000235700.1	0.010638775
ENSG00000235701.1	2.301170164
ENSG00000235703.2	2.521994523
ENSG00000235720.1	0.233740332
ENSG00000235750.6	0.071654216
ENSG00000235763.1	0.022998568
ENSG00000235803.1	0.412663595
ENSG00000235808.1	0.730242702
ENSG00000235813.1	0.004969495
ENSG00000235817.2	0.486902691
ENSG00000235822.1	0.029523972
ENSG00000235823.1	0.854125293
ENSG00000235828.5	3.19673733
ENSG00000235829.1	1.021917731
ENSG00000235838.1	0.114166938
ENSG00000235847.2	0.950061911
ENSG00000235859.5	3.228457929
ENSG00000235879.1	0.001012235
ENSG00000235892.1	0.014520424
ENSG00000235907.2	0.078828448
ENSG00000235912.1	0.424892653
ENSG00000235916.1	0.636798981
ENSG00000235917.1	1.491507706
ENSG00000235920.1	0.243515344
ENSG00000235929.1	2.029846712
ENSG00000235954.3	2.778383697
ENSG00000235957.1	0.026851318
ENSG00000235978.3	0.153751565
ENSG00000235990.2	1.005924329
ENSG00000235993.1	0.170222668
ENSG00000236021.1	0.230354659
ENSG00000236047.1	3.384441995
ENSG00000236048.2	0.636159019
ENSG00000236051.3	0.091281874
ENSG00000236056.1	0.727809642
ENSG00000236058.3	0.523481518
ENSG00000236062.1	0.005152135
ENSG00000236073.2	0.001833124
ENSG00000236088.6	0.983142313
ENSG00000236090.2	0.123694781
ENSG00000236094.1	0.041100036
ENSG00000236111.5	0.376999596
ENSG00000236116.1	0.011363718
ENSG00000236133.1	0.027534927
ENSG00000236140.1	0.017633804
ENSG00000236144.3	1.490715325
ENSG00000236148.5	0.391044301
ENSG00000236152.1	5.114843343
ENSG00000236160.1	0.03184278
ENSG00000236165.1	0.085300574
ENSG00000236184.1	0.038469487
ENSG00000236189.2	1.718405315
ENSG00000236191.3	1.000139065
ENSG00000236200.2	0.038730238
ENSG00000236216.5	0.116374728
ENSG00000236238.2	0.761039313
ENSG00000236248.1	2.003500803
ENSG00000236254.1	0.077353925
ENSG00000236255.1	3.281436858
ENSG00000236261.1	0.013824013
ENSG00000236264.4	0.538213748
ENSG00000236269.1	1.483522687
ENSG00000236281.1	3.165186508
ENSG00000236285.1	0.308615553
ENSG00000236287.4	6.041493368
ENSG00000236299.4	0.376271458
ENSG00000236305.1	0.45604868
ENSG00000236312.3	0.423500363
ENSG00000236317.1	0.005809814
ENSG00000236343.1	0.027479798
ENSG00000236348.1	0.06341517
ENSG00000236357.1	0.046881735
ENSG00000236358.1	0.886014507
ENSG00000236360.2	0.44064788
ENSG00000236365.1	0.760811146
ENSG00000236375.3	0.290521217
ENSG00000236391.3	0.711661929
ENSG00000236420.1	0.129319599
ENSG00000236423.2	0.202566519
ENSG00000236440.1	0.213742003
ENSG00000236453.2	0.230944862
ENSG00000236456.1	1.434631042
ENSG00000236457.1	0.055199652
ENSG00000236468.1	0.055561805
ENSG00000236480.1	3.84529378
ENSG00000236487.2	0.252087519
ENSG00000236493.2	0.162945888
ENSG00000236496.2	0.414046991
ENSG00000236509.2	0.032148616
ENSG00000236528.1	0.26021513
ENSG00000236529.1	1.508872875
ENSG00000236530.2	0.230900289
ENSG00000236533.1	0.164878624
ENSG00000236535.1	1.194607662
ENSG00000236549.1	0.239264426
ENSG00000236552.2	43.871939
ENSG00000236565.3	0.035206011
ENSG00000236570.1	0.860309383
ENSG00000236582.1	0.054174286
ENSG00000236608.1	0.182356421
ENSG00000236616.3	0.051341803
ENSG00000236617.2	0.27781498
ENSG00000236618.2	1.143819293
ENSG00000236624.5	0.893930668
ENSG00000236646.1	6.513755766
ENSG00000236654.2	0.122251935
ENSG00000236662.1	1.637420021
ENSG00000236667.1	0.344781072
ENSG00000236674.1	0.274208448
ENSG00000236680.1	1.618923436
ENSG00000236683.3	0.440274233
ENSG00000236686.1	0.156539808
ENSG00000236698.1	10.08517284
ENSG00000236700.2	0.065448084
ENSG00000236739.3	0.731294705
ENSG00000236747.1	0.006976658
ENSG00000236753.2	0.081899763
ENSG00000236762.1	1.137005645
ENSG00000236764.4	0.588632791
ENSG00000236773.1	0.210320686
ENSG00000236778.4	1.51846395
ENSG00000236792.1	0.728131961
ENSG00000236794.5	0.004923272
ENSG00000236801.1	1.15409334
ENSG00000236804.1	0.038239462
ENSG00000236810.2	1.065154829
ENSG00000236811.1	1.481772859
ENSG00000236814.1	1.942039736
ENSG00000236825.2	0.00717779
ENSG00000236829.6	0.806986002
ENSG00000236830.3	1.33126837
ENSG00000236842.1	0.356281771
ENSG00000236850.4	0.627713463
ENSG00000236852.1	0.620308422
ENSG00000236854.1	0.353814568
ENSG00000236857.3	0.046429337
ENSG00000236859.3	1.895799914
ENSG00000236862.1	2.415563209
ENSG00000236893.1	0.005460884
ENSG00000236915.1	0.063083402
ENSG00000236929.2	0.007439251
ENSG00000236930.1	0.013110242
ENSG00000236942.1	0.300031449
ENSG00000236953.1	1.605817129
ENSG00000236973.2	0.713200925
ENSG00000236976.1	0.028615091
ENSG00000236977.1	1.289891299
ENSG00000236993.2	0.101622164
ENSG00000237007.4	2.987365002
ENSG00000237008.2	0.017158321
ENSG00000237016.1	1.083211447
ENSG00000237025.1	0.012400373
ENSG00000237036.4	0.292863908
ENSG00000237054.6	0.460662843
ENSG00000237064.1	1.140681052
ENSG00000237077.1	3.396151345
ENSG00000237082.1	0.892602055
ENSG00000237088.1	0.0085698
ENSG00000237090.1	0.02502814
ENSG00000237131.1	0.018270596
ENSG00000237135.1	0.704157856
ENSG00000237137.1	0.024704254
ENSG00000237149.5	0.186237415
ENSG00000237158.1	0.002980461
ENSG00000237181.1	0.270526091
ENSG00000237186.1	0.866472097
ENSG00000237190.3	3.571443705
ENSG00000237200.1	1.021659558
ENSG00000237214.3	2.927892829
ENSG00000237222.3	0.771739606
ENSG00000237248.4	0.096310135
ENSG00000237252.1	1.369440835
ENSG00000237264.4	0.004756806
ENSG00000237289.6	0.016632229
ENSG00000237294.1	0.113739399
ENSG00000237296.6	1.563982602
ENSG00000237298.5	3.770175038
ENSG00000237307.2	1.396179502
ENSG00000237310.1	0.284360385
ENSG00000237311.1	0.05645025
ENSG00000237346.1	0.038895966
ENSG00000237350.1	1.411486825
ENSG00000237363.1	0.022814889
ENSG00000237379.1	0.126892431
ENSG00000237389.1	0.382554788
ENSG00000237429.1	0.346431685
ENSG00000237433.1	1.344481036
ENSG00000237436.1	0.120294592
ENSG00000237437.1	0.425420145
ENSG00000237440.5	1.019972599
ENSG00000237447.1	0.624866064
ENSG00000237472.1	0.060637539
ENSG00000237484.5	0.535614579
ENSG00000237490.3	0.050931879
ENSG00000237493.3	0.030514679
ENSG00000237499.3	0.017473741
ENSG00000237513.1	2.027574518
ENSG00000237517.5	0.025272227
ENSG00000237522.1	1.625101275
ENSG00000237525.3	0.009873494
ENSG00000237527.1	0.012524618
ENSG00000237528.1	1.268122166
ENSG00000237540.1	1.113614442
ENSG00000237549.1	0.322153677
ENSG00000237569.1	0.515591546
ENSG00000237578.2	0.026593704
ENSG00000237580.1	0.065560544
ENSG00000237589.1	0.012446579
ENSG00000237601.1	0.049174274
ENSG00000237621.3	2.937868949
ENSG00000237632.3	1.632610956
ENSG00000237642.1	0.026207903
ENSG00000237651.3	3.595370339
ENSG00000237661.1	0.444365683
ENSG00000237668.1	3.754077751
ENSG00000237676.1	0.145319627
ENSG00000237679.2	0.326714875
ENSG00000237682.2	0.171345063
ENSG00000237693.4	0.52154531
ENSG00000237701.1	2.958556862
ENSG00000237705.1	0.16280813
ENSG00000237709.1	0.079898232
ENSG00000237711.1	0.724618814
ENSG00000237729.2	0.554431695
ENSG00000237730.1	1.071043295
ENSG00000237732.6	0.18727267
ENSG00000237738.1	0.177808488
ENSG00000237747.1	0.028655847
ENSG00000237748.1	4.747919118
ENSG00000237752.2	0.051915702
ENSG00000237757.1	1.185633336
ENSG00000237765.3	4.145587163
ENSG00000237773.2	0.025086992
ENSG00000237774.3	0.25120791
ENSG00000237781.3	1.400703026
ENSG00000237784.1	0.783201778
ENSG00000237793.3	0.875632217
ENSG00000237806.1	0.01969596
ENSG00000237810.3	0.029044499
ENSG00000237819.2	0.003150099
ENSG00000237821.1	0.846066734
ENSG00000237827.1	0.018538267
ENSG00000237828.1	1.993722672
ENSG00000237840.3	0.343805795
ENSG00000237842.2	0.575007014
ENSG00000237854.3	0.220691449
ENSG00000237868.1	0.075702368
ENSG00000237872.4	0.04437115
ENSG00000237882.1	0.175273222
ENSG00000237892.1	0.083848444
ENSG00000237897.2	0.014461987
ENSG00000237910.1	0.159133423
ENSG00000237920.2	0.03856096
ENSG00000237922.1	0.485676886
ENSG00000237931.1	0.509671442
ENSG00000237936.1	0.026027918
ENSG00000237943.3	1.043472163
ENSG00000237945.4	1.363703123
ENSG00000237951.1	0.006319574
ENSG00000237972.1	0.010078898
ENSG00000237973.1	2.550939678
ENSG00000237978.2	0.031577016
ENSG00000237979.1	0.033972319
ENSG00000237984.3	2.898143007
ENSG00000237987.1	0.009780477
ENSG00000237991.3	0.289580889
ENSG00000238000.1	2.001262184
ENSG00000238003.1	0.022759114
ENSG00000238005.2	0.532259097
ENSG00000238008.1	0.127186261
ENSG00000238032.1	0.056132612
ENSG00000238039.1	0.011457361
ENSG00000238041.3	0.032206856
ENSG00000238042.2	0.001809393
ENSG00000238045.6	0.51070798
ENSG00000238047.1	0.225000591
ENSG00000238057.5	0.732857056
ENSG00000238058.1	2.393638857
ENSG00000238069.1	0.228507748
ENSG00000238072.1	5.962325475
ENSG00000238075.1	0.036220818
ENSG00000238082.1	3.557212846
ENSG00000238084.4	0.00570533
ENSG00000238105.4	1.709381707
ENSG00000238110.1	2.691127974
ENSG00000238111.1	0.250590076
ENSG00000238116.2	0.226984488
ENSG00000238121.2	1.459847239
ENSG00000238132.2	0.681916879
ENSG00000238160.1	0.182489898
ENSG00000238165.1	1.3074952
ENSG00000238181.2	0.090707787
ENSG00000238193.1	1.453621681
ENSG00000238213.1	0.195584328
ENSG00000238221.1	0.036410029
ENSG00000238222.3	0.025208063
ENSG00000238225.1	0.027484642
ENSG00000238227.4	2.956194915
ENSG00000238231.2	0.271477067
ENSG00000238247.1	0.269490979
ENSG00000238251.2	5.304137628
ENSG00000238254.3	0.019794737
ENSG00000238279.1	0.040695596
ENSG00000238280.1	0.024780209
ENSG00000238286.1	0.052389745
ENSG00000238287.1	0.726426135
ENSG00000238311.1	0.094767406
ENSG00000238387.1	0.00110284
ENSG00000238622.1	4.025723584
ENSG00000238713.1	0.012400819
ENSG00000238741.1	152.1645011
ENSG00000238793.1	0.034675534
ENSG00000238795.1	4.549197332
ENSG00000238835.1	0.006744191
ENSG00000238917.1	0.01040229
ENSG00000238961.1	3.265876778
ENSG00000239002.3	3.203481646
ENSG00000239005.1	0.008163503
ENSG00000239039.1	0.782952846
ENSG00000239040.1	1.682599124
ENSG00000239183.1	1.788029334
ENSG00000239199.1	0.015460445
ENSG00000239207.2	1.478112652
ENSG00000239213.2	0.31696496
ENSG00000239223.3	0.602251772
ENSG00000239246.3	0.275347654
ENSG00000239247.3	0.01089548
ENSG00000239264.5	13.3390591
ENSG00000239272.1	1.271875293
ENSG00000239282.4	0.419479605
ENSG00000239291.1	0.570325935
ENSG00000239305.3	1.883938256
ENSG00000239306.4	11.07353511
ENSG00000239317.1	0.029162169
ENSG00000239323.1	0.025793048
ENSG00000239373.3	1.833278125
ENSG00000239382.7	8.202253667
ENSG00000239405.1	0.22263209
ENSG00000239407.2	1.721997323
ENSG00000239413.1	1.117828528
ENSG00000239419.3	0.008443917
ENSG00000239437.3	0.62301027
ENSG00000239445.2	0.103539273
ENSG00000239466.3	0.006029675
ENSG00000239521.4	1.28861384
ENSG00000239527.1	0.649205563
ENSG00000239528.1	6.324257328
ENSG00000239557.1	0.488329296
ENSG00000239559.2	3.050737967
ENSG00000239570.1	0.186220028
ENSG00000239586.1	2.54635957
ENSG00000239600.1	0.411227771
ENSG00000239602.1	1.25018143
ENSG00000239607.3	0.226953755
ENSG00000239617.1	2.582270094
ENSG00000239622.1	4.034745654
ENSG00000239632.1	0.743335894
ENSG00000239642.2	0.13007406
ENSG00000239649.3	0.422814741
ENSG00000239653.1	2.96088415
ENSG00000239665.5	5.930560299
ENSG00000239672.4	99.50597972
ENSG00000239697.7	0.101144524
ENSG00000239704.7	0.441923794
ENSG00000239719.1	0.585310155
ENSG00000239763.2	4.712936504
ENSG00000239775.1	0.036516714
ENSG00000239779.3	2.15394061
ENSG00000239789.2	4.282189844
ENSG00000239793.1	0.385661655
ENSG00000239797.1	0.14821863
ENSG00000239809.1	3.198743585
ENSG00000239827.5	0.879952545
ENSG00000239830.1	3.55604701
ENSG00000239831.1	0.15130052
ENSG00000239839.2	1.58545458
ENSG00000239857.3	2.277970626
ENSG00000239873.2	0.304970384
ENSG00000239884.3	0.076645924
ENSG00000239899.3	0.13134012
ENSG00000239900.8	7.867086339
ENSG00000239911.2	0.968932754
ENSG00000239912.1	0.651355972
ENSG00000239919.1	1.713023514
ENSG00000239948.2	2.721142532
ENSG00000239953.3	3.077178144
ENSG00000239969.2	0.72168196
ENSG00000239985.2	0.01743954
ENSG00000239991.1	0.324524174
ENSG00000239995.2	0.262357712
ENSG00000240005.2	0.402387366
ENSG00000240024.2	1.236934427
ENSG00000240027.2	0.020417781
ENSG00000240036.4	6.634065026
ENSG00000240038.3	1.521694259
ENSG00000240043.1	0.268172634
ENSG00000240057.2	0.033020872
ENSG00000240083.2	0.090068257
ENSG00000240098.3	0.382899082
ENSG00000240100.1	0.012122846
ENSG00000240103.2	4.407284529
ENSG00000240106.2	0.233097364
ENSG00000240125.1	0.042517932
ENSG00000240132.1	0.033356825
ENSG00000240135.1	0.291286074
ENSG00000240143.1	0.257133721
ENSG00000240156.1	0.022335151
ENSG00000240159.1	0.042242108
ENSG00000240180.1	0.594630348
ENSG00000240184.3	0.003782956
ENSG00000240205.3	1.094024257
ENSG00000240210.3	0.049520847
ENSG00000240225.7	0.370749031
ENSG00000240230.2	3.424715431
ENSG00000240233.3	0.089069481
ENSG00000240236.1	0.059142686
ENSG00000240244.3	0.037545324
ENSG00000240288.4	2.402379105
ENSG00000240291.1	2.194556275
ENSG00000240298.3	0.026175031
ENSG00000240303.4	3.467839823
ENSG00000240311.1	5.739178809
ENSG00000240342.3	8.140346674
ENSG00000240344.5	9.455221428
ENSG00000240356.3	0.747844159
ENSG00000240370.3	1.320828096
ENSG00000240371.1	1.053469774
ENSG00000240375.1	0.056045542
ENSG00000240376.1	20.3164201
ENSG00000240388.2	0.223133908
ENSG00000240395.1	0.048775805
ENSG00000240399.1	1.019428801
ENSG00000240412.1	0.328675918
ENSG00000240416.1	0.01175808
ENSG00000240418.1	0.039910794
ENSG00000240429.1	1.449693188
ENSG00000240435.2	0.080777338
ENSG00000240463.1	0.538623461
ENSG00000240471.1	0.633943648
ENSG00000240477.1	0.330853012
ENSG00000240489.1	6.570352017
ENSG00000240498.3	0.809687151
ENSG00000240505.5	0.037317069
ENSG00000240509.1	25.58132391
ENSG00000240531.1	0.67786427
ENSG00000240540.2	0.693307129
ENSG00000240571.1	0.014075401
ENSG00000240591.1	0.190674731
ENSG00000240616.1	7.203421626
ENSG00000240622.1	0.033623254
ENSG00000240652.1	9.840033426
ENSG00000240669.1	0.229722744
ENSG00000240673.1	0.167921077
ENSG00000240677.1	1.388318445
ENSG00000240682.6	18.87952991
ENSG00000240695.1	2.459448215
ENSG00000240731.1	1.027187062
ENSG00000240750.3	0.360806335
ENSG00000240758.2	0.488253898
ENSG00000240759.1	0.290067107
ENSG00000240767.3	0.743151327
ENSG00000240776.1	0.081807643
ENSG00000240777.2	0.015068414
ENSG00000240793.1	0.190635196
ENSG00000240804.1	0.224951522
ENSG00000240808.1	0.378994359
ENSG00000240809.1	1.108916358
ENSG00000240821.1	0.785519244
ENSG00000240849.7	10.20745929
ENSG00000240853.3	1.226197541
ENSG00000240854.1	0.60439642
ENSG00000240857.1	2.126512623
ENSG00000240877.3	0.347399973
ENSG00000240881.1	0.225856241
ENSG00000240882.1	0.258329087
ENSG00000240890.2	0.128641516
ENSG00000240925.1	0.068770879
ENSG00000240934.2	0.864711276
ENSG00000240950.1	11.99692996
ENSG00000240954.1	0.810422699
ENSG00000240975.1	1.572019653
ENSG00000240979.1	0.056749434
ENSG00000241007.1	4.57997771
ENSG00000241015.2	4.306811865
ENSG00000241020.1	0.065320905
ENSG00000241030.1	0.042984939
ENSG00000241035.2	0.079912016
ENSG00000241042.1	0.025365049
ENSG00000241058.1	1.735154104
ENSG00000241061.3	0.085346221
ENSG00000241081.1	1.407995246
ENSG00000241095.1	0.569652682
ENSG00000241103.1	0.044562116
ENSG00000241120.1	0.781167083
ENSG00000241127.4	2.616374249
ENSG00000241134.3	0.071156104
ENSG00000241143.1	0.226662756
ENSG00000241157.1	2.726001269
ENSG00000241163.4	0.249998753
ENSG00000241170.2	0.899004494
ENSG00000241217.3	0.027057792
ENSG00000241228.1	0.073658672
ENSG00000241230.3	0.01540322
ENSG00000241250.1	0.256386812
ENSG00000241251.2	0.322783773
ENSG00000241255.1	58.50562901
ENSG00000241258.3	6.924736907
ENSG00000241261.1	0.032206062
ENSG00000241281.1	3.170517198
ENSG00000241286.2	0.093502728
ENSG00000241318.3	0.091455238
ENSG00000241326.1	0.053167561
ENSG00000241343.6	3.421589921
ENSG00000241352.3	1.031692956
ENSG00000241360.1	5.894791937
ENSG00000241367.1	0.036832932
ENSG00000241399.3	3.638802592
ENSG00000241418.1	0.006296802
ENSG00000241420.3	0.019440558
ENSG00000241429.1	2.604297279
ENSG00000241431.1	9.028088915
ENSG00000241434.1	2.722946591
ENSG00000241462.1	0.141133724
ENSG00000241464.3	0.032727336
ENSG00000241468.4	455.7007165
ENSG00000241473.1	0.002603418
ENSG00000241478.1	0.523475371
ENSG00000241489.4	0.425348328
ENSG00000241493.1	0.070938255
ENSG00000241494.1	3.757474147
ENSG00000241506.1	5.038052037
ENSG00000241511.1	0.208041224
ENSG00000241528.1	0.000496758
ENSG00000241535.1	0.354173257
ENSG00000241537.1	0.38587074
ENSG00000241547.1	2.135746365
ENSG00000241553.9	21.06370192
ENSG00000241562.2	0.080334066
ENSG00000241590.1	0.178673347
ENSG00000241625.3	0.896592126
ENSG00000241627.3	0.849866396
ENSG00000241634.1	6.438887986
ENSG00000241656.1	0.273089642
ENSG00000241673.1	0.018526028
ENSG00000241679.2	0.08356598
ENSG00000241685.5	5.941877833
ENSG00000241696.1	0.0483125
ENSG00000241721.1	1.954036735
ENSG00000241741.1	1.080348449
ENSG00000241746.1	1.863606991
ENSG00000241757.3	0.250369854
ENSG00000241764.3	0.84576405
ENSG00000241765.2	0.14875612
ENSG00000241769.4	0.720262988
ENSG00000241772.2	2.583065619
ENSG00000241782.1	1.147568788
ENSG00000241785.3	0.411915032
ENSG00000241788.2	0.049591093
ENSG00000241809.1	0.017500855
ENSG00000241837.3	74.34765067
ENSG00000241838.3	0.250363017
ENSG00000241839.6	3.311634967
ENSG00000241846.1	0.011631946
ENSG00000241852.6	0.026304697
ENSG00000241868.3	0.027298123
ENSG00000241878.6	4.240304062
ENSG00000241886.1	0.432690152
ENSG00000241889.1	6.778260238
ENSG00000241923.2	1.331784758
ENSG00000241926.1	2.860719582
ENSG00000241932.1	0.620216331
ENSG00000241942.2	0.027354131
ENSG00000241973.7	13.41159365
ENSG00000241975.1	0.352990847
ENSG00000241978.6	3.808469982
ENSG00000241983.3	0.01050229
ENSG00000241984.2	0.004806104
ENSG00000241993.1	0.231519872
ENSG00000242028.2	56.41470328
ENSG00000242048.3	0.000909359
ENSG00000242052.1	0.367061044
ENSG00000242066.3	1.676424818
ENSG00000242071.3	42.61721856
ENSG00000242082.1	0.138604159
ENSG00000242085.1	0.06895892
ENSG00000242110.4	0.869563723
ENSG00000242113.3	0.375584808
ENSG00000242114.2	2.813929563
ENSG00000242125.3	47.56206802
ENSG00000242140.1	0.092834275
ENSG00000242142.1	0.055537123
ENSG00000242150.2	0.042297055
ENSG00000242159.1	0.043659561
ENSG00000242162.1	1.425019743
ENSG00000242163.1	0.302925665
ENSG00000242170.3	0.612585947
ENSG00000242193.6	0.863096415
ENSG00000242209.1	1.405571984
ENSG00000242247.7	2.792407898
ENSG00000242252.1	0.005603383
ENSG00000242255.1	0.009124397
ENSG00000242259.5	8.188223336
ENSG00000242262.1	0.104370159
ENSG00000242292.2	0.015864783
ENSG00000242294.3	7.20636787
ENSG00000242299.1	43.59537285
ENSG00000242318.1	0.066034712
ENSG00000242324.1	0.063361087
ENSG00000242327.1	1.750094191
ENSG00000242329.1	0.821561256
ENSG00000242338.3	3.019119003
ENSG00000242348.3	0.187231732
ENSG00000242349.2	0.657189802
ENSG00000242358.1	39.31986444
ENSG00000242364.1	4.781988241
ENSG00000242372.3	32.96163712
ENSG00000242396.1	0.276964272
ENSG00000242435.1	0.008525226
ENSG00000242439.1	0.420777941
ENSG00000242457.1	1.225035296
ENSG00000242463.3	0.006730977
ENSG00000242477.1	0.884752638
ENSG00000242485.2	37.71431777
ENSG00000242527.1	0.418439073
ENSG00000242529.1	0.014145837
ENSG00000242531.1	0.020539553
ENSG00000242550.2	14.8445942
ENSG00000242571.1	0.784279388
ENSG00000242583.1	1.174845159
ENSG00000242588.3	1.517598543
ENSG00000242590.1	6.035863821
ENSG00000242598.1	0.135846387
ENSG00000242608.1	0.256945662
ENSG00000242616.3	0.531701481
ENSG00000242631.2	0.11131779
ENSG00000242634.1	0.667728354
ENSG00000242675.1	0.335990422
ENSG00000242683.1	1.080980386
ENSG00000242697.2	1.140974784
ENSG00000242703.1	0.039413947
ENSG00000242715.4	1.934890539
ENSG00000242748.1	0.038693239
ENSG00000242757.1	0.950261274
ENSG00000242779.3	0.202474763
ENSG00000242798.1	0.487467548
ENSG00000242802.3	4.065764399
ENSG00000242810.1	0.095647568
ENSG00000242814.2	0.807354638
ENSG00000242829.1	0.149836
ENSG00000242841.1	0.09636174
ENSG00000242849.2	3.457580411
ENSG00000242852.3	0.8424236
ENSG00000242858.1	0.280694666
ENSG00000242860.3	0.017825844
ENSG00000242861.1	3.787510913
ENSG00000242865.3	0.011312276
ENSG00000242951.1	25.96141992
ENSG00000242970.2	0.483448997
ENSG00000242971.3	0.047492767
ENSG00000242990.2	0.322551089
ENSG00000242992.3	0.075126736
ENSG00000242995.1	0.305733869
ENSG00000243014.1	0.811374729
ENSG00000243015.2	0.281912583
ENSG00000243018.1	0.014988969
ENSG00000243023.2	22.85630082
ENSG00000243024.3	1.41860849
ENSG00000243029.3	4.142007603
ENSG00000243033.2	0.0605751
ENSG00000243056.1	6.53849517
ENSG00000243094.1	0.845351566
ENSG00000243101.1	0.559297538
ENSG00000243103.3	0.039861005
ENSG00000243124.3	0.410421028
ENSG00000243147.4	14.8967881
ENSG00000243156.4	5.75008162
ENSG00000243167.1	0.001267797
ENSG00000243176.2	0.451361084
ENSG00000243181.2	0.37535077
ENSG00000243199.1	3.458280514
ENSG00000243207.3	0.063985473
ENSG00000243236.3	0.253589214
ENSG00000243250.1	0.005174016
ENSG00000243256.1	0.535283459
ENSG00000243260.3	0.013557705
ENSG00000243273.1	0.01015234
ENSG00000243274.3	0.018345728
ENSG00000243279.3	5.192599008
ENSG00000243280.2	0.028713774
ENSG00000243287.2	0.085976206
ENSG00000243302.3	5.381235512
ENSG00000243312.3	0.380604858
ENSG00000243314.1	1.520413952
ENSG00000243317.4	8.301021946
ENSG00000243335.5	0.463969884
ENSG00000243352.3	0.378330842
ENSG00000243353.1	0.016883039
ENSG00000243364.4	0.309862663
ENSG00000243373.3	0.039252189
ENSG00000243388.1	0.836492014
ENSG00000243403.1	0.040382552
ENSG00000243404.2	0.443497852
ENSG00000243406.3	4.127337582
ENSG00000243410.1	2.231583454
ENSG00000243417.1	0.022819896
ENSG00000243423.1	1.727477142
ENSG00000243431.1	1.496476916
ENSG00000243440.3	0.000460015
ENSG00000243445.1	2.096084864
ENSG00000243449.3	1.277412698
ENSG00000243455.3	0.655985348
ENSG00000243468.5	0.012938582
ENSG00000243477.2	3.264880478
ENSG00000243498.2	0.831477855
ENSG00000243504.1	0.155881821
ENSG00000243509.4	0.533550861
ENSG00000243537.1	0.122015487
ENSG00000243538.1	0.873543102
ENSG00000243544.3	0.403096481
ENSG00000243547.1	9.78141603
ENSG00000243554.1	1.556539021
ENSG00000243560.3	0.055490044
ENSG00000243609.1	0.013353113
ENSG00000243635.1	5.809160977
ENSG00000243646.5	11.66176309
ENSG00000243650.3	0.131171259
ENSG00000243655.2	0.048513229
ENSG00000243660.6	0.797010416
ENSG00000243663.1	2.529755812
ENSG00000243667.3	2.257884497
ENSG00000243678.8	64.55391875
ENSG00000243679.1	3.563664437
ENSG00000243680.1	75.67525556
ENSG00000243686.2	0.009541028
